x,y,z
5.98069450000000025,47.0666127586206855,-3.4028234663852886e+38
5.98760350000000052,47.0666127586206855,-3.4028234663852886e+38
5.99451249999999991,47.0666127586206855,-3.4028234663852886e+38
6.00142150000000019,47.0666127586206855,-3.4028234663852886e+38
6.00833050000000046,47.0666127586206855,-3.4028234663852886e+38
6.01523949999999985,47.0666127586206855,-3.4028234663852886e+38
6.02214850000000013,47.0666127586206855,-3.4028234663852886e+38
6.0290575000000004,47.0666127586206855,-3.4028234663852886e+38
6.03596649999999979,47.0666127586206855,-3.4028234663852886e+38
6.04287550000000007,47.0666127586206855,-3.4028234663852886e+38
6.04978450000000034,47.0666127586206855,-3.4028234663852886e+38
6.05669349999999973,47.0666127586206855,-3.4028234663852886e+38
6.06360250000000001,47.0666127586206855,-3.4028234663852886e+38
6.07051150000000028,47.0666127586206855,-3.4028234663852886e+38
6.07742050000000056,47.0666127586206855,-3.4028234663852886e+38
6.08432949999999995,47.0666127586206855,-3.4028234663852886e+38
6.09123850000000022,47.0666127586206855,-3.4028234663852886e+38
6.0981475000000005,47.0666127586206855,-3.4028234663852886e+38
6.10505649999999989,47.0666127586206855,-3.4028234663852886e+38
6.11196550000000016,47.0666127586206855,-3.4028234663852886e+38
6.11887450000000044,47.0666127586206855,-3.4028234663852886e+38
6.12578349999999983,47.0666127586206855,-3.4028234663852886e+38
6.1326925000000001,47.0666127586206855,-3.4028234663852886e+38
6.13960150000000038,47.0666127586206855,-3.4028234663852886e+38
6.14651049999999977,47.0666127586206855,-3.4028234663852886e+38
6.15341950000000004,47.0666127586206855,-3.4028234663852886e+38
6.16032850000000032,47.0666127586206855,-3.4028234663852886e+38
6.16723750000000059,47.0666127586206855,-3.4028234663852886e+38
6.17414649999999998,47.0666127586206855,-3.4028234663852886e+38
6.18105550000000026,47.0666127586206855,-3.4028234663852886e+38
6.18796450000000053,47.0666127586206855,-3.4028234663852886e+38
6.19487349999999992,47.0666127586206855,-3.4028234663852886e+38
6.2017825000000002,47.0666127586206855,-3.4028234663852886e+38
6.20869150000000047,47.0666127586206855,-3.4028234663852886e+38
6.21560049999999986,47.0666127586206855,-3.4028234663852886e+38
6.22250950000000014,47.0666127586206855,-3.4028234663852886e+38
6.22941850000000041,47.0666127586206855,-3.4028234663852886e+38
6.2363274999999998,47.0666127586206855,-3.4028234663852886e+38
6.24323650000000008,47.0666127586206855,-3.4028234663852886e+38
6.25014550000000035,47.0666127586206855,-3.4028234663852886e+38
6.25705449999999974,47.0666127586206855,-3.4028234663852886e+38
6.26396350000000002,47.0666127586206855,-3.4028234663852886e+38
6.27087250000000029,47.0666127586206855,-3.4028234663852886e+38
6.27778150000000057,47.0666127586206855,-3.4028234663852886e+38
6.28469049999999996,47.0666127586206855,-3.4028234663852886e+38
6.29159950000000023,47.0666127586206855,-3.4028234663852886e+38
6.29850850000000051,47.0666127586206855,-3.4028234663852886e+38
6.3054174999999999,47.0666127586206855,-3.4028234663852886e+38
6.31232650000000017,47.0666127586206855,-3.4028234663852886e+38
6.31923550000000045,47.0666127586206855,-3.4028234663852886e+38
6.32614449999999984,47.0666127586206855,-3.4028234663852886e+38
6.33305350000000011,47.0666127586206855,-3.4028234663852886e+38
6.33996250000000039,47.0666127586206855,-3.4028234663852886e+38
6.34687149999999978,47.0666127586206855,-3.4028234663852886e+38
6.35378050000000005,47.0666127586206855,-3.4028234663852886e+38
6.36068950000000033,47.0666127586206855,-3.4028234663852886e+38
6.36759849999999972,47.0666127586206855,-3.4028234663852886e+38
6.37450749999999999,47.0666127586206855,-3.4028234663852886e+38
6.38141650000000027,47.0666127586206855,-3.4028234663852886e+38
6.38832550000000055,47.0666127586206855,-3.4028234663852886e+38
6.39523449999999993,47.0666127586206855,-3.4028234663852886e+38
6.40214350000000021,47.0666127586206855,-3.4028234663852886e+38
6.40905250000000049,47.0666127586206855,-3.4028234663852886e+38
6.41596149999999987,47.0666127586206855,-3.4028234663852886e+38
6.42287050000000015,47.0666127586206855,-3.4028234663852886e+38
6.42977950000000043,47.0666127586206855,-3.4028234663852886e+38
6.43668849999999981,47.0666127586206855,-3.4028234663852886e+38
6.44359750000000009,47.0666127586206855,-3.4028234663852886e+38
6.45050650000000036,47.0666127586206855,-3.4028234663852886e+38
6.45741549999999975,47.0666127586206855,-3.4028234663852886e+38
6.46432450000000003,47.0666127586206855,-3.4028234663852886e+38
6.4712335000000003,47.0666127586206855,-3.4028234663852886e+38
6.47814250000000058,47.0666127586206855,-3.4028234663852886e+38
6.48505149999999997,47.0666127586206855,-3.4028234663852886e+38
6.49196050000000024,47.0666127586206855,-3.4028234663852886e+38
6.49886950000000052,47.0666127586206855,-3.4028234663852886e+38
6.50577849999999991,47.0666127586206855,-3.4028234663852886e+38
6.51268750000000018,47.0666127586206855,-3.4028234663852886e+38
6.51959650000000046,47.0666127586206855,7.05608940124511719
6.52650549999999985,47.0666127586206855,7.04509353637695313
6.53341450000000012,47.0666127586206855,7.03503513336181641
6.5403235000000004,47.0666127586206855,7.0259709358215332
6.54723249999999979,47.0666127586206855,7.01795101165771484
6.55414150000000006,47.0666127586206855,7.01101970672607422
6.56105050000000034,47.0666127586206855,7.00521421432495117
6.56795950000000062,47.0666127586206855,7.00056362152099609
6.5748685,47.0666127586206855,6.99708890914916992
6.58177750000000028,47.0666127586206855,6.99480199813842773
6.58868650000000056,47.0666127586206855,6.99370527267456055
6.59559549999999994,47.0666127586206855,6.99379253387451172
6.60250450000000022,47.0666127586206855,6.99744892120361328
6.6094135000000005,47.0666127586206855,7.0009613037109375
6.61632249999999988,47.0666127586206855,7.00554656982421875
6.62323150000000016,47.0666127586206855,7.01115846633911133
6.63014050000000044,47.0666127586206855,7.01774454116821289
6.63704949999999982,47.0666127586206855,7.02524900436401367
6.6439585000000001,47.0666127586206855,7.03361129760742188
6.65086750000000038,47.0666127586206855,7.04276847839355469
6.65777650000000065,47.0666127586206855,7.05265712738037109
6.66468550000000004,47.0666127586206855,7.06321144104003906
6.67159450000000032,47.0666127586206855,7.07436800003051758
6.67850350000000059,47.0666127586206855,7.08606290817260742
6.68541249999999998,47.0666127586206855,7.09823513031005859
6.69232150000000026,47.0666127586206855,7.11082601547241211
6.69923050000000053,47.0666127586206855,7.123779296875
6.70613949999999992,47.0666127586206855,7.13704395294189453
6.7130485000000002,47.0666127586206855,7.15057039260864258
6.71995750000000047,47.0666127586206855,7.16431427001953125
6.72686649999999986,47.0666127586206855,7.17823505401611328
