z
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
233
212
200
86
144
200
200
200
144
105
105
105
212
144
105
86
144
144
144
105
86
86
200
212
212
200
144
105
86
86
77
77
86
105
200
212
212
212
200
200
200
144
144
144
144
144
144
144
144
144
144
144
200
200
200
200
233
144
77
86
86
86
105
200
200
105
105
105
200
212
212
212
200
200
200
144
144
144
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
144
144
144
144
144
144
144
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
105
144
200
212
200
212
144
144
200
200
200
144
144
200
144
144
144
105
105
144
200
212
212
212
212
144
200
105
86
86
105
144
144
200
144
200
200
200
200
144
144
144
144
144
144
144
144
144
144
144
144
200
200
212
212
212
105
77
77
86
105
212
212
212
200
144
200
200
200
200
200
144
144
144
144
144
144
144
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
144
144
144
144
144
105
105
105
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
105
105
105
105
105
105
105
105
105
105
144
105
144
144
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
200
212
212
144
144
144
144
144
144
144
144
105
105
144
200
105
144
144
144
200
212
212
212
212
212
212
86
56
77
86
105
144
105
105
144
200
200
144
144
144
144
144
144
144
144
144
144
144
200
200
200
200
212
212
200
144
56
56
77
144
212
212
200
144
105
105
144
200
144
144
144
105
105
105
105
105
144
144
144
144
86
86
77
144
105
105
105
105
105
105
144
144
144
105
105
144
105
86
86
144
144
105
105
105
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
105
144
144
144
105
105
105
105
105
105
105
105
144
144
144
105
105
144
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
86
86
105
86
86
144
144
144
144
144
144
105
105
105
144
144
144
105
105
144
144
144
105
86
200
200
212
212
212
212
144
105
144
86
56
86
105
105
105
105
200
200
200
200
144
144
144
105
105
144
144
144
144
144
200
200
200
200
200
105
86
86
77
77
77
86
144
212
212
200
144
86
105
200
144
144
105
105
105
105
105
105
105
144
144
86
86
86
86
105
105
105
105
105
105
105
86
105
105
105
105
105
105
105
86
105
144
105
105
105
105
105
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
144
105
105
86
86
105
105
144
105
105
105
105
144
144
144
105
105
105
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
105
105
144
144
144
200
144
144
144
105
105
144
144
144
144
144
105
86
77
86
86
105
144
105
200
212
212
212
212
233
200
105
86
77
77
56
77
77
86
105
200
200
200
144
144
144
144
144
144
105
105
144
200
200
200
200
212
200
144
77
77
77
77
77
77
200
212
212
200
200
144
86
105
144
105
105
105
105
105
105
86
105
105
105
77
77
86
86
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
105
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
144
144
144
105
105
105
105
144
105
105
105
105
144
105
105
105
86
105
105
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
144
105
144
200
200
144
144
144
105
105
105
200
200
200
200
200
105
86
86
77
86
86
105
144
200
212
212
212
212
212
200
105
86
77
77
86
77
86
144
200
200
200
200
144
144
144
144
105
105
105
105
105
105
105
200
200
200
144
86
56
56
77
86
86
105
144
200
200
200
144
144
105
144
105
144
105
105
86
86
105
105
105
105
105
105
77
77
77
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
105
105
105
144
105
105
105
105
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
105
105
144
144
144
144
144
144
105
105
144
200
144
105
105
105
144
105
86
86
105
105
105
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
144
144
144
200
144
105
105
144
144
200
200
200
200
200
200
86
86
86
105
105
144
144
200
212
212
212
212
212
212
105
86
105
86
56
86
86
105
105
144
200
200
200
144
144
144
105
105
105
105
144
105
105
144
212
144
144
86
77
77
77
77
144
200
200
200
200
144
200
144
144
144
105
144
105
105
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
144
144
105
105
144
144
105
105
144
144
105
200
200
144
105
105
86
86
105
105
144
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
144
144
144
144
144
144
200
144
144
144
144
144
144
144
105
105
105
144
144
200
200
212
200
200
200
212
200
200
105
105
86
144
86
77
86
105
144
144
144
144
144
200
200
144
144
105
105
105
105
105
105
105
105
212
144
105
105
144
144
144
144
144
144
144
144
144
144
144
144
144
144
105
105
105
105
86
86
86
86
105
105
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
105
105
105
105
105
105
105
86
105
105
105
144
200
144
105
105
105
105
105
105
105
105
105
144
105
86
86
86
105
105
105
105
86
86
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
144
144
200
200
200
144
144
144
144
144
105
144
105
144
105
105
105
144
200
200
200
200
200
200
200
200
200
200
144
86
86
105
144
86
105
105
144
144
105
105
144
144
200
144
144
105
105
105
86
86
86
86
86
86
200
105
105
105
144
144
105
105
105
144
144
144
144
144
144
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
86
86
86
105
86
105
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
144
144
105
86
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
105
105
105
144
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
200
200
200
200
200
144
144
144
144
144
105
105
105
105
105
105
144
200
144
200
200
200
200
200
200
200
200
200
200
144
105
105
105
105
105
233
86
105
105
105
105
105
105
144
200
144
105
105
86
86
86
86
86
86
105
86
105
105
200
105
86
105
144
144
144
144
144
144
144
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
105
105
105
86
86
105
105
105
105
105
105
105
86
86
105
105
105
86
105
144
144
105
105
105
144
144
144
105
105
105
105
105
144
105
105
105
105
105
144
144
144
144
144
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
86
144
144
144
105
105
144
200
200
200
200
200
144
144
144
144
144
105
105
105
144
144
105
105
105
144
200
144
200
200
200
200
144
200
200
200
144
144
105
86
86
86
105
144
200
212
105
105
105
144
144
200
144
105
144
105
144
105
105
105
105
105
105
105
105
105
105
105
105
144
105
105
144
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
86
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
86
105
105
86
105
200
200
144
86
105
105
105
144
144
105
105
144
105
105
144
144
144
144
144
144
144
105
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
105
105
144
200
200
200
200
200
200
200
200
200
200
200
144
144
105
144
144
144
144
105
105
200
200
200
200
200
144
200
200
200
144
144
144
144
144
200
200
144
105
105
105
86
105
105
105
144
200
233
212
212
212
212
200
105
105
144
105
144
105
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
105
105
105
105
105
105
105
200
200
144
144
105
144
105
105
144
144
105
105
105
105
105
105
105
105
105
105
144
105
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
105
105
105
144
200
200
200
200
200
200
200
144
200
144
144
144
144
105
144
200
144
144
144
105
105
105
86
105
105
144
200
200
200
200
200
200
200
200
200
200
200
200
200
200
144
144
144
144
144
144
105
77
77
233
233
233
233
212
200
200
200
200
200
200
144
144
144
144
144
200
200
200
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
105
105
105
105
105
105
144
200
200
144
105
105
144
144
105
200
200
105
105
105
105
105
144
105
105
144
144
144
105
105
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
105
200
144
-1
-1
-1
105
105
144
144
144
144
144
144
200
200
144
144
144
200
200
200
144
105
105
144
144
200
144
144
105
105
144
105
105
105
86
105
105
86
105
200
200
200
200
200
200
144
200
144
144
144
144
144
200
200
144
144
105
86
105
233
233
233
233
212
105
212
200
200
200
212
212
200
200
200
144
144
144
144
144
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
200
144
105
144
212
200
200
200
212
144
200
200
144
200
144
144
144
144
144
144
144
144
200
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
105
144
144
105
105
105
144
144
144
144
144
144
144
144
200
200
200
200
200
200
144
144
144
144
144
144
144
144
144
105
105
105
105
105
86
86
105
144
105
105
144
144
105
105
144
144
144
144
144
144
144
200
200
200
200
144
144
105
105
105
233
233
233
233
233
233
233
233
200
212
200
200
212
200
200
200
200
144
144
144
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
86
86
86
86
86
105
105
105
105
105
105
105
144
144
144
86
77
77
77
77
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
105
144
105
200
200
144
105
105
144
144
200
212
200
200
212
212
200
200
200
212
200
200
200
200
200
200
200
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
144
86
105
105
105
144
144
200
200
200
200
200
200
200
200
200
144
144
144
144
144
144
105
105
144
200
144
200
144
200
144
144
86
105
144
86
105
144
144
200
144
144
105
105
105
105
233
233
233
233
233
233
233
233
105
105
200
233
233
233
233
233
233
233
212
233
233
212
144
200
233
212
200
200
200
200
200
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
86
105
86
86
77
77
77
86
105
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
105
105
105
105
105
105
105
105
144
144
144
200
200
200
144
144
144
200
200
200
200
200
200
144
144
200
144
144
105
105
105
144
144
144
144
200
144
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
-1
144
200
144
105
105
105
105
144
144
144
200
200
200
200
200
200
144
105
105
144
105
105
105
105
105
105
144
144
144
200
200
144
105
86
200
212
200
200
144
144
144
105
144
144
200
144
212
200
200
233
233
233
233
233
233
233
233
233
233
233
233
233
233
233
233
233
233
233
233
86
86
200
212
212
212
200
200
144
144
144
144
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
86
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
105
86
86
86
105
105
144
105
105
105
105
105
105
105
105
105
105
105
105
105
105
144
105
144
105
105
105
105
105
144
105
144
105
105
144
105
144
200
200
200
