x,y,z
5.97954749999999979,47.0667028000000016,-3.4028234663852886e+38
5.98416250000000005,47.0667028000000016,-3.4028234663852886e+38
5.98877750000000031,47.0667028000000016,-3.4028234663852886e+38
5.99339249999999968,47.0667028000000016,-3.4028234663852886e+38
5.99800749999999994,47.0667028000000016,-3.4028234663852886e+38
6.00262250000000019,47.0667028000000016,-3.4028234663852886e+38
6.00723750000000045,47.0667028000000016,-3.4028234663852886e+38
6.01185249999999982,47.0667028000000016,-3.4028234663852886e+38
6.01646750000000008,47.0667028000000016,-3.4028234663852886e+38
6.02108250000000034,47.0667028000000016,-3.4028234663852886e+38
6.02569749999999971,47.0667028000000016,-3.4028234663852886e+38
6.03031249999999996,47.0667028000000016,-3.4028234663852886e+38
6.03492750000000022,47.0667028000000016,-3.4028234663852886e+38
6.03954250000000048,47.0667028000000016,-3.4028234663852886e+38
6.04415749999999985,47.0667028000000016,-3.4028234663852886e+38
6.04877250000000011,47.0667028000000016,-3.4028234663852886e+38
6.05338750000000037,47.0667028000000016,-3.4028234663852886e+38
6.05800249999999973,47.0667028000000016,-3.4028234663852886e+38
6.06261749999999999,47.0667028000000016,-3.4028234663852886e+38
6.06723250000000025,47.0667028000000016,-3.4028234663852886e+38
6.07184750000000051,47.0667028000000016,-3.4028234663852886e+38
6.07646249999999988,47.0667028000000016,-3.4028234663852886e+38
6.08107750000000014,47.0667028000000016,-3.4028234663852886e+38
6.08569250000000039,47.0667028000000016,-3.4028234663852886e+38
6.09030749999999976,47.0667028000000016,-3.4028234663852886e+38
6.09492250000000002,47.0667028000000016,-3.4028234663852886e+38
6.09953750000000028,47.0667028000000016,-3.4028234663852886e+38
6.10415250000000054,47.0667028000000016,-3.4028234663852886e+38
6.10876749999999991,47.0667028000000016,-3.4028234663852886e+38
6.11338250000000016,47.0667028000000016,-3.4028234663852886e+38
6.11799750000000042,47.0667028000000016,-3.4028234663852886e+38
6.12261249999999979,47.0667028000000016,-3.4028234663852886e+38
6.12722750000000005,47.0667028000000016,-3.4028234663852886e+38
6.13184250000000031,47.0667028000000016,-3.4028234663852886e+38
6.13645750000000056,47.0667028000000016,-3.4028234663852886e+38
6.14107249999999993,47.0667028000000016,-3.4028234663852886e+38
6.14568750000000019,47.0667028000000016,-3.4028234663852886e+38
6.15030250000000045,47.0667028000000016,-3.4028234663852886e+38
6.15491749999999982,47.0667028000000016,-3.4028234663852886e+38
6.15953250000000008,47.0667028000000016,-3.4028234663852886e+38
6.16414750000000033,47.0667028000000016,-3.4028234663852886e+38
6.1687624999999997,47.0667028000000016,-3.4028234663852886e+38
6.17337749999999996,47.0667028000000016,-3.4028234663852886e+38
6.17799250000000022,47.0667028000000016,-3.4028234663852886e+38
6.18260750000000048,47.0667028000000016,-3.4028234663852886e+38
6.18722249999999985,47.0667028000000016,-3.4028234663852886e+38
6.19183750000000011,47.0667028000000016,-3.4028234663852886e+38
6.19645250000000036,47.0667028000000016,-3.4028234663852886e+38
6.20106749999999973,47.0667028000000016,-3.4028234663852886e+38
6.20568249999999999,47.0667028000000016,-3.4028234663852886e+38
6.21029750000000025,47.0667028000000016,-3.4028234663852886e+38
6.21491250000000051,47.0667028000000016,-3.4028234663852886e+38
6.21952749999999988,47.0667028000000016,-3.4028234663852886e+38
6.22414250000000013,47.0667028000000016,-3.4028234663852886e+38
6.22875750000000039,47.0667028000000016,-3.4028234663852886e+38
6.23337249999999976,47.0667028000000016,-3.4028234663852886e+38
6.23798750000000002,47.0667028000000016,-3.4028234663852886e+38
6.24260250000000028,47.0667028000000016,-3.4028234663852886e+38
6.24721750000000053,47.0667028000000016,-3.4028234663852886e+38
